,IsRecentlyVerified,DateLastVerified,ID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageCost,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.RelatedURL,AddressInfo.DistanceUnit,UsageTypeID,AddressInfo.ContactTelephone2,DateLastConfirmed
55,False,2016-06-04T02:55:00Z,64109,26,74099,73.0,EV-Box EVB-P1418214,0.00 jaarabonnement,"[{'ID': 81996, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}, {'ID': 81997, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2016-03-03T12:33:00Z,100,64455,Nautilusstraat 1B,Nautilusstraat 1B,Emmen,7821 AG,159,52.77228,6.92153,http://www.ev-box.nl,0,,,
56,False,2016-06-04T02:55:00Z,64092,26,75567,73.0,EV-Box EVB-P1450077,0.00 jaarabonnement,"[{'ID': 81966, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2016-03-03T12:33:00Z,100,64438,Ambachtsweg 14,Ambachtsweg 14,Emmen,7765 BX,159,52.67453,6.99293,http://www.ev-box.nl,0,,,
57,False,2016-01-07T08:05:00Z,57913,1,,196.0,,0,"[{'ID': 73489, 'ConnectionTypeID': 17, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 20, 'Voltage': 400, 'PowerKW': 15.0, 'CurrentTypeID': 20, 'Quantity': 4}]",4.0,50,2016-01-07T08:05:00Z,1.0,2015-12-28T09:29:00Z,200,58259,Truck Centrum Emmen,Edisonstraat,Emmen,7825GD,159,52.7400034562056,6.964782303679855,https://www.nomadpower.eu/de/chargepoints/67/,0,4.0,,
58,False,2016-06-04T02:55:00Z,53981,26,65344,73.0,EV-Box EVB-P1348049,0.00 jaarabonnement,"[{'ID': 67494, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2015-09-20T11:50:00Z,100,54327,Van Echtenskanaal NZ 126,Van Echtenskanaal NZ 126,Emmen,7891 AG,159,52.72529,6.98448,http://www.ev-box.nl,0,,,
59,False,2016-06-04T02:55:00Z,41716,26,59531,73.0,EV-Box EVB-P1413004,0.00 jaarabonnement,"[{'ID': 45768, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2015-02-09T03:25:00Z,100,42062,Pieter De Keyserstraat,Pieter De Keyserstraat,Emmen,7825 VE,159,52.75778,6.92849,http://www.ev-box.nl,0,,,
60,False,2016-06-04T02:55:00Z,38777,26,39426,157.0,NewMotion 02009138,0.00 jaarabonnement,"[{'ID': 42288, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}, {'ID': 49775, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 37.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2015-01-09T06:08:00Z,100,39123,Cornelis Houtmanstraat,Cornelis Houtmanstraat,Emmen,7825 VG,159,52.7536087036133,6.9255051612854,http://thenewmotion.nl/,0,,,
61,False,2016-06-04T02:55:00Z,64106,26,61514,157.0,NewMotion 02007298,0.00 jaarabonnement,"[{'ID': 81992, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2016-03-03T12:33:00Z,100,64452,Informaticalaan 9,Informaticalaan 9,Delft,2628 ZD,159,52.7524159,6.92008269999997,http://thenewmotion.nl/,0,,,
62,False,2016-06-04T02:55:00Z,38665,26,48609,178.0,EVnetNL REE408,0.00 jaarabonnement,"[{'ID': 42176, 'ConnectionTypeID': 25, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2015-01-09T06:08:00Z,100,39011,Rikkerstraat 3,Rikkerstraat 3,Coevorden,7741 GV,159,52.662274,6.739854,http://www.evnet.nl,0,,,
63,False,2016-06-04T02:55:00Z,64080,26,78227,157.0,NewMotion 03003310,0.00 jaarabonnement,"[{'ID': 81947, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}, {'ID': 81948, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2016-03-03T12:33:00Z,100,64426,Einsteinweg 4,Einsteinweg 4,Coevorden,7741 KP,159,52.6561579,6.7272806,http://thenewmotion.nl/,0,,,
64,False,2016-06-04T02:55:00Z,64082,26,82575,157.0,NewMotion 03003812,0.00 jaarabonnement,"[{'ID': 81951, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}, {'ID': 81952, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3.0,2016-03-03T12:33:00Z,100,64428,Monierweg 5,Monierweg 5,Coevorden,7741 KV,159,52.6572944,6.72931059999996,http://thenewmotion.nl/,0,,,
65,False,2016-06-04T02:54:00Z,63966,26,82873,73.0,EV-Box EVB-P1413016,0.00 jaarabonnement,"[{'ID': 81760, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2016-03-03T12:32:00Z,100,64312,Delmaweg 21,Delmaweg 21,Tubbergen,7678 RL,159,52.39757,6.72033,http://www.ev-box.nl,0,,,
66,False,2016-06-04T02:54:00Z,37882,26,38072,,Duurzaam Fleringen,0.00 gratis,"[{'ID': 41393, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38228,Oldenzaalseweg,Oldenzaalseweg,Tubbergen,7666 LA,159,52.381974914471,6.8033201693834,http://www.fleringen.info,0,,,
67,False,2021-08-20T08:16:00Z,188816,1,,1.0,,,"[{'ID': 305074, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2021-08-20T08:16:00Z,1.0,2021-08-18T21:26:00Z,200,189175,Hendriksen Accountants,Haarweg 3,Tubbergen,7651 KE,159,52.39935783211084,6.783781252681251,,0,6.0,,
68,False,2016-06-04T02:53:00Z,37452,26,48623,178.0,EVnetNL REE423,0.00 jaarabonnement,"[{'ID': 40963, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37798,Bavinkstraat,Bavinkstraat,Almelo,7607 LB,159,52.352777,6.666158,http://www.evnet.nl,0,,,
69,False,2016-06-04T02:53:00Z,37461,26,48622,178.0,EVnetNL REE422,0.00 jaarabonnement,"[{'ID': 40972, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37807,Poulinkstraat 5-1,Poulinkstraat 5-1,Almelo,7607 GS,159,52.353062,6.661598,http://www.evnet.nl,0,,,
70,False,2011-10-17T12:58:00Z,7622,1,,29.0,,Free,"[{'ID': 5063, 'ConnectionTypeID': 25, 'LevelID': 2, 'Voltage': 400, 'Quantity': 2}]",1.0,50,2011-10-17T12:58:00Z,,2011-10-24T17:50:00Z,100,7519,Rohofstraat 83,Rohofstraat 83,Almelo,7605 AT,159,52.352967,6.653954,http://www.e-laad.nl/,0,1.0,,2011-10-17T12:58:00Z
71,False,2016-06-04T02:53:00Z,37576,26,48624,178.0,EVnetNL REE424,0.00 jaarabonnement,"[{'ID': 41087, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37922,Winkelsteeg,Winkelsteeg,Almelo,7607 AT,159,52.360524,6.66899,http://www.evnet.nl,0,,,
72,False,2016-06-04T02:53:00Z,63945,26,77547,73.0,EV-Box EVB-P1430389,0.00 jaarabonnement,"[{'ID': 81729, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2016-03-03T12:32:00Z,100,64291,Marke Hasselo 10,Marke Hasselo 10,Almelo,7603 GH,159,52.37038,6.69836,http://www.ev-box.nl,0,,,
73,False,2016-06-04T02:37:00Z,68227,26,93567,157.0,NewMotion 03006806,0.00 jaarabonnement,"[{'ID': 95094, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68573,Bakhuijs Roozeboomlaan 26,Bakhuijs Roozeboomlaan 26,Almelo,7603 MC,159,52.3763216,6.6982289,http://thenewmotion.nl/,0,,,
74,False,2016-06-04T02:54:00Z,38039,26,33954,73.0,EV-Box EVB-P1239118,0.00 jaarabonnement,"[{'ID': 41550, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49440, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38385,De Zuivering,De Zuivering,Twenterand,7671 SV,159,52.4044611127388,6.63554906845093,http://www.ev-box.nl,0,,,
75,False,2020-05-29T08:19:00Z,157325,1,,103.0,NLALLEGO001652,"0,37 €/ kWh","[{'ID': 226594, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'Quantity': 2}]",2.0,50,2020-05-29T08:19:00Z,1.0,2020-05-28T11:35:00Z,200,157679,Koningsweg 26,Koningsweg 26,Twenterand,7672GD,159,52.41508160721338,6.621509916866216,,0,1.0,,
76,False,2016-06-04T02:54:00Z,38047,26,47338,178.0,EVnetNL AL494,0.00 jaarabonnement,"[{'ID': 41558, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38393,Manitobaplein,Manitobaplein,Twenterand,7671 GS,159,52.409311,6.624622,http://www.evnet.nl,0,,,
77,False,2016-06-04T02:54:00Z,65743,26,84829,73.0,EV-Box EVB-P1420207,0.00 jaarabonnement,"[{'ID': 90773, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2016-04-27T09:42:00Z,100,66089,De Reiger 20,De Reiger 20,Twenterand,7671 WN,159,52.39827,6.60999,http://www.ev-box.nl,0,,,
78,False,2016-06-04T02:37:00Z,68219,26,93817,157.0,NewMotion 03006897,0.00 jaarabonnement,"[{'ID': 95079, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68565,Dorpsbleek 28,Dorpsbleek 28,Wierden,7641 LL,159,52.3708844,6.6024597,http://thenewmotion.nl/,0,,,
79,False,2016-06-04T02:54:00Z,37864,26,37570,157.0,NewMotion ICUEVE000146,0.00 jaarabonnement,"[{'ID': 41375, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}, {'ID': 95532, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38210,Bedrijvenpark Twente 96,Bedrijvenpark Twente 96,Almelo,7602 KD,159,52.3803405761719,6.61295413970947,http://thenewmotion.nl/,0,,,
80,False,2016-06-04T02:53:00Z,53939,26,69483,157.0,NewMotion ICUEVE9000021,0.00 jaarabonnement,"[{'ID': 67420, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:53:00Z,3.0,2015-09-20T11:50:00Z,100,54285,Plesmanweg 9,Plesmanweg 9,Almelo,7602 PD,159,52.3697445,6.64530790000003,http://thenewmotion.nl/,0,,,
81,False,2016-06-04T02:53:00Z,37502,26,47842,178.0,EVnetNL DB0074,0.00 jaarabonnement,"[{'ID': 41013, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37848,Plantsoenlaan 1,Plantsoenlaan 1,Wierden,7642 EC,159,52.355356,6.592883,http://www.evnet.nl,0,,,
82,False,2015-07-22T10:11:00Z,37223,26,40557,,Laadpaal24 1404315,0.00 afhankelijk van pas,"[{'ID': 40734, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2015-07-22T10:11:00Z,3.0,2015-01-09T06:07:00Z,100,37569,De Ral 49,De Ral 49,Almelo,7609 WJ,159,52.332627,6.639258,http://www.laadpaal24.nl,0,,,
83,False,2016-06-04T02:53:00Z,43027,26,60050,,Deurloo Elektro 1500433,0.00 afhankelijk van pas,"[{'ID': 52063, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:53:00Z,3.0,2015-03-25T02:49:00Z,100,43373,Zilvermeeuw,Zilvermeeuw,Almelo,7609 RZ,159,52.337847,6.642015,http://www.deurlooelektro.nl,0,,,
84,False,2016-06-04T02:53:00Z,37199,26,33075,157.0,NewMotion 02007204,0.00 jaarabonnement,"[{'ID': 40710, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37545,Twentepoort West 38,Twentepoort West 38,Almelo,7609 RD,159,52.3269081115723,6.644935131073,http://thenewmotion.nl/,0,,,
85,False,2016-06-04T02:53:00Z,50984,26,62980,,Laadpaal24 1500453,0.00 afhankelijk van pas,"[{'ID': 63002, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:53:00Z,3.0,2015-07-22T09:54:00Z,100,51330,Twentepoort Oost 18b,Twentepoort Oost 18b,Almelo,7609 RG,159,52.326465,6.649933,http://www.laadpaal24.nl,0,,,
86,False,2016-06-04T02:37:00Z,68185,26,93732,73.0,EV-Box EVB-P1551168,0.00 jaarabonnement,"[{'ID': 95009, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 95010, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68531,Broekerheide,Broekerheide,Almelo,7609 TG,159,52.32924,6.64915,http://www.ev-box.nl,0,,,
87,False,2016-03-03T12:39:00Z,53916,26,69158,,Laadpaal24 1601465,0.00 afhankelijk van pas,"[{'ID': 67379, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-03-03T12:39:00Z,3.0,2015-09-20T11:50:00Z,100,54262,Grand Canal 23,Grand Canal 23,Almelo,7609 ZA,159,52.331375,6.659817,http://www.laadpaal24.nl,0,,,
88,False,2016-06-04T02:53:00Z,65727,26,84208,157.0,NewMotion 03005375,0.00 jaarabonnement,"[{'ID': 90724, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2016-04-27T09:42:00Z,100,66073,Einsteinstraat 12,Einsteinstraat 12,Almelo,7601 PR,159,52.3411368,6.6816987,http://thenewmotion.nl/,0,,,
89,False,2016-06-04T02:53:00Z,63919,26,74179,157.0,NewMotion 03001257,0.00 jaarabonnement,"[{'ID': 81686, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2016-03-03T12:32:00Z,100,64265,Edisonstraat 11,Edisonstraat 11,Almelo,7601 PS,159,52.3383150941197,6.68429370311048,http://thenewmotion.nl/,0,,,
90,False,2016-06-04T02:53:00Z,37229,26,34696,73.0,EV-Box EVB-P1317058,0.00 jaarabonnement,"[{'ID': 40740, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48741, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 82326, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37575,Bavinkelsweg,Bavinkelsweg,Almelo,7601 PM,159,52.33357,6.69323,http://www.ev-box.nl,0,,,
91,False,2016-06-04T02:53:00Z,37162,26,53990,73.0,EV-Box EVB-P1349201,0.00 jaarabonnement,"[{'ID': 40673, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48697, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 95508, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37508,A35,A35,Almelo,7627 PM,159,52.32053,6.65652,http://www.ev-box.nl,0,,,
92,False,2016-06-04T02:53:00Z,63913,26,79373,73.0,EV-Box EVB-P1542243,0.00 jaarabonnement,"[{'ID': 81676, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2016-03-03T12:32:00Z,100,64259,Twentepoort Oost 56,Twentepoort Oost 56,Almelo,7609 RG,159,52.32155,6.64892,http://www.ev-box.nl,0,,,
93,False,2016-06-04T02:52:00Z,36998,26,47843,178.0,EVnetNL DB0075,0.00 jaarabonnement,"[{'ID': 40509, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37344,Reggestraat 100,Reggestraat 100,Wierden,7468 EP,159,52.295639,6.579716,http://www.evnet.nl,0,,,
94,False,2016-06-04T02:52:00Z,63868,26,79006,73.0,EV-Box EVB-P1548422,0.00 jaarabonnement,"[{'ID': 81608, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2016-03-03T12:32:00Z,100,64214,Athanasiastraat 10,Athanasiastraat 10,Wierden,7468 EA,159,52.29058,6.57655,http://www.ev-box.nl,0,,,
95,False,2016-06-04T02:52:00Z,63811,26,76963,73.0,EV-Box EVB-P1413070,0.00 jaarabonnement,"[{'ID': 81518, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81519, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2016-03-03T12:32:00Z,100,64157,Enterseweg 9,Enterseweg 9,Hof van Twente,7471 SB,159,52.24348,6.59123,http://www.ev-box.nl,0,,,
96,False,2016-06-04T02:37:00Z,68114,26,91481,73.0,EV-Box EVB-P1426186,0.00 jaarabonnement,"[{'ID': 94871, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68460,Goorseweg,Goorseweg,Hof van Twente,7478 BL,159,52.20004,6.55928,http://www.ev-box.nl,0,,,
97,False,2016-06-04T02:51:00Z,36583,26,51804,73.0,EV-Box EVB-P1412092,0.00 jaarabonnement,"[{'ID': 40094, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48415, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36929,Het Assink 4b,Het Assink 4b,Hof van Twente,7496 CC,159,52.20349,6.63293,http://www.ev-box.nl,0,,,
98,False,2019-06-05T11:39:00Z,127556,1,,23.0,50464,,"[{'ID': 178561, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 9.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-06-05T11:39:00Z,1.0,2019-06-05T11:39:00Z,200,127902,Wapen Van Beckum,Beckumerkerkweg 20,Hengelo,7554PV,159,52.21132,6.742062,,0,4.0,,
99,False,2016-06-04T02:37:00Z,68131,26,84825,73.0,EV-Box EVB-P1416045,0.00 jaarabonnement,"[{'ID': 94905, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94906, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94907, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94908, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68477,Diamantstraat 3,Diamantstraat 3,Hengelo,7554 TA,159,52.24271,6.76719,http://www.ev-box.nl,0,,,
100,False,2016-06-04T02:52:00Z,36769,26,32152,,Nissan Autobedrijf Lesscher Hengelo bv,0.00 gratis,"[{'ID': 40280, 'ConnectionTypeID': 2, 'LevelID': 3, 'PowerKW': 50.0, 'CurrentTypeID': 30}, {'ID': 82312, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37115,Zilverstraat 5,Zilverstraat 5,Hengelo,7554 NK,159,52.243141605863,6.7635172605515,http://www.autolesscher.nl/,0,,,
101,False,2016-06-04T02:52:00Z,36736,26,38329,,RM-support/ IM-Supply ,0.00 jaarabonnement,"[{'ID': 40247, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37082,Aquamarijnstraat 104,Aquamarijnstraat 104,Hengelo,7554 NT,159,52.23766653209,6.7681092023849,http://www.rm-support.nl,0,,,
102,False,2016-03-03T12:38:00Z,36758,26,33839,73.0,EV-Box EVB-P1237018,0.00 jaarabonnement,"[{'ID': 40269, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}, {'ID': 48483, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-03-03T12:38:00Z,3.0,2015-01-09T06:07:00Z,100,37104,Amarilstraat 26,Amarilstraat 26,Hengelo,7554 TV,159,52.24092,6.7658658,http://www.ev-box.nl,0,,,
103,False,2016-06-04T02:52:00Z,36750,26,48499,178.0,EVnetNL REE057,0.00 jaarabonnement,"[{'ID': 40261, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37096,Diamantstraat 26,Diamantstraat 26,Hengelo,7554 TA,159,52.240118,6.779421,http://www.evnet.nl,0,,,
104,False,2016-06-04T02:52:00Z,36762,26,48508,178.0,EVnetNL REE068,0.00 jaarabonnement,"[{'ID': 40273, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37108,Onyxstraat 4,Onyxstraat 4,Hengelo,7554 TP,159,52.241468,6.780176,http://www.evnet.nl,0,,,
105,False,2016-06-04T02:52:00Z,36821,26,48525,178.0,EVnetNL REE086,0.00 jaarabonnement,"[{'ID': 40332, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37167,Willem de Clercqstraat 25,Willem de Clercqstraat 25,Hengelo,7553 VA,159,52.259447,6.787142,http://www.evnet.nl,0,,,
106,False,2016-06-04T02:52:00Z,65692,26,85437,73.0,EV-Box EVB-P1419180,0.00 jaarabonnement,"[{'ID': 90660, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2016-04-27T09:42:00Z,100,66038,Vikkerhoekweg 33,Vikkerhoekweg 33,Hengelo,7555 PK,159,52.25635,6.76009,http://www.ev-box.nl,0,,,
107,False,2016-06-04T02:52:00Z,43013,26,60357,,Deurloo Elektro 1435113,0.00 afhankelijk van pas,"[{'ID': 52026, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-03-25T02:49:00Z,100,43359,Geerdinksweg 139-35,Geerdinksweg 139-35,Hengelo,7555 DL,159,52.262838,6.770472,http://www.deurlooelektro.nl,0,,,
108,False,2016-06-04T02:52:00Z,36857,26,48266,178.0,EVnetNL EV0154,0.00 jaarabonnement,"[{'ID': 40368, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37203,Mitchamplein 3-I,Mitchamplein 3-I,Hengelo,7556 SC,159,52.266564,6.786984,http://www.evnet.nl,0,,,
109,False,2016-06-04T02:52:00Z,36871,26,21317,157.0,NewMotion 02000821,0.00 jaarabonnement,"[{'ID': 40382, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37217,Hampshire 13,Hampshire 13,Hengelo,7551 KD,159,52.2697585,6.7858467,http://thenewmotion.nl/,0,,,
